;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 28/12/2022 10:10:33
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
0x145A	0x4851    LDR	R0, [PC, #324]
0x145C	0x4281    CMP	R1, R0
0x145E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC263
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 508 :: 		
0x1460	0x4849    LDR	R0, [PC, #292]
0x1462	0x6800    LDR	R0, [R0, #0]
0x1464	0xF0400106  ORR	R1, R0, #6
0x1468	0x4847    LDR	R0, [PC, #284]
0x146A	0x6001    STR	R1, [R0, #0]
0x146C	0xE03B    B	L___Lib_System_4XX_InitialSetUpRCCRCC264
L___Lib_System_4XX_InitialSetUpRCCRCC263:
;__Lib_System_4XX.c, 509 :: 		
; Fosc_kHz start address is: 4 (R1)
0x146E	0x4848    LDR	R0, [PC, #288]
0x1470	0x4281    CMP	R1, R0
0x1472	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC265
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 510 :: 		
0x1474	0x4844    LDR	R0, [PC, #272]
0x1476	0x6800    LDR	R0, [R0, #0]
0x1478	0xF0400105  ORR	R1, R0, #5
0x147C	0x4842    LDR	R0, [PC, #264]
0x147E	0x6001    STR	R1, [R0, #0]
0x1480	0xE031    B	L___Lib_System_4XX_InitialSetUpRCCRCC266
L___Lib_System_4XX_InitialSetUpRCCRCC265:
;__Lib_System_4XX.c, 511 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1482	0x4846    LDR	R0, [PC, #280]
0x1484	0x4281    CMP	R1, R0
0x1486	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC267
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 512 :: 		
0x1488	0x483F    LDR	R0, [PC, #252]
0x148A	0x6800    LDR	R0, [R0, #0]
0x148C	0xF0400104  ORR	R1, R0, #4
0x1490	0x483D    LDR	R0, [PC, #244]
0x1492	0x6001    STR	R1, [R0, #0]
0x1494	0xE027    B	L___Lib_System_4XX_InitialSetUpRCCRCC268
L___Lib_System_4XX_InitialSetUpRCCRCC267:
;__Lib_System_4XX.c, 513 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1496	0xF24D20F0  MOVW	R0, #54000
0x149A	0x4281    CMP	R1, R0
0x149C	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC269
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 514 :: 		
0x149E	0x483A    LDR	R0, [PC, #232]
0x14A0	0x6800    LDR	R0, [R0, #0]
0x14A2	0xF0400103  ORR	R1, R0, #3
0x14A6	0x4838    LDR	R0, [PC, #224]
0x14A8	0x6001    STR	R1, [R0, #0]
0x14AA	0xE01C    B	L___Lib_System_4XX_InitialSetUpRCCRCC270
L___Lib_System_4XX_InitialSetUpRCCRCC269:
;__Lib_System_4XX.c, 515 :: 		
; Fosc_kHz start address is: 4 (R1)
0x14AC	0xF64840A0  MOVW	R0, #36000
0x14B0	0x4281    CMP	R1, R0
0x14B2	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC271
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 516 :: 		
0x14B4	0x4834    LDR	R0, [PC, #208]
0x14B6	0x6800    LDR	R0, [R0, #0]
0x14B8	0xF0400102  ORR	R1, R0, #2
0x14BC	0x4832    LDR	R0, [PC, #200]
0x14BE	0x6001    STR	R1, [R0, #0]
0x14C0	0xE011    B	L___Lib_System_4XX_InitialSetUpRCCRCC272
L___Lib_System_4XX_InitialSetUpRCCRCC271:
;__Lib_System_4XX.c, 517 :: 		
; Fosc_kHz start address is: 4 (R1)
0x14C2	0xF2446050  MOVW	R0, #18000
0x14C6	0x4281    CMP	R1, R0
0x14C8	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC273
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 518 :: 		
0x14CA	0x482F    LDR	R0, [PC, #188]
0x14CC	0x6800    LDR	R0, [R0, #0]
0x14CE	0xF0400101  ORR	R1, R0, #1
0x14D2	0x482D    LDR	R0, [PC, #180]
0x14D4	0x6001    STR	R1, [R0, #0]
0x14D6	0xE006    B	L___Lib_System_4XX_InitialSetUpRCCRCC274
L___Lib_System_4XX_InitialSetUpRCCRCC273:
;__Lib_System_4XX.c, 520 :: 		
0x14D8	0x482B    LDR	R0, [PC, #172]
0x14DA	0x6801    LDR	R1, [R0, #0]
0x14DC	0xF06F0007  MVN	R0, #7
0x14E0	0x4001    ANDS	R1, R0
0x14E2	0x4829    LDR	R0, [PC, #164]
0x14E4	0x6001    STR	R1, [R0, #0]
L___Lib_System_4XX_InitialSetUpRCCRCC274:
L___Lib_System_4XX_InitialSetUpRCCRCC272:
L___Lib_System_4XX_InitialSetUpRCCRCC270:
L___Lib_System_4XX_InitialSetUpRCCRCC268:
L___Lib_System_4XX_InitialSetUpRCCRCC266:
L___Lib_System_4XX_InitialSetUpRCCRCC264:
L___Lib_System_4XX_InitialSetUpRCCRCC262:
;__Lib_System_4XX.c, 521 :: 		
0x14E6	0xE06F    B	L___Lib_System_4XX_InitialSetUpRCCRCC275
L___Lib_System_4XX_InitialSetUpRCCRCC260:
;__Lib_System_4XX.c, 522 :: 		
; Fosc_kHz start address is: 4 (R1)
; ulVOLTAGE_RANGE start address is: 0 (R0)
0x14E8	0x2800    CMP	R0, #0
0x14EA	0xF040806D  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC276
; ulVOLTAGE_RANGE end address is: 0 (R0)
;__Lib_System_4XX.c, 523 :: 		
0x14EE	0x482D    LDR	R0, [PC, #180]
0x14F0	0x4281    CMP	R1, R0
0x14F2	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC277
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 524 :: 		
0x14F4	0x4824    LDR	R0, [PC, #144]
0x14F6	0x6800    LDR	R0, [R0, #0]
0x14F8	0xF0400107  ORR	R1, R0, #7
0x14FC	0x4822    LDR	R0, [PC, #136]
0x14FE	0x6001    STR	R1, [R0, #0]
0x1500	0xE062    B	L___Lib_System_4XX_InitialSetUpRCCRCC278
L___Lib_System_4XX_InitialSetUpRCCRCC277:
;__Lib_System_4XX.c, 525 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1502	0x4825    LDR	R0, [PC, #148]
0x1504	0x4281    CMP	R1, R0
0x1506	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC279
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 526 :: 		
0x1508	0x481F    LDR	R0, [PC, #124]
0x150A	0x6800    LDR	R0, [R0, #0]
0x150C	0xF0400106  ORR	R1, R0, #6
0x1510	0x481D    LDR	R0, [PC, #116]
0x1512	0x6001    STR	R1, [R0, #0]
0x1514	0xE058    B	L___Lib_System_4XX_InitialSetUpRCCRCC280
L___Lib_System_4XX_InitialSetUpRCCRCC279:
;__Lib_System_4XX.c, 527 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1516	0x4824    LDR	R0, [PC, #144]
0x1518	0x4281    CMP	R1, R0
0x151A	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC281
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 528 :: 		
0x151C	0x481A    LDR	R0, [PC, #104]
0x151E	0x6800    LDR	R0, [R0, #0]
0x1520	0xF0400105  ORR	R1, R0, #5
0x1524	0x4818    LDR	R0, [PC, #96]
0x1526	0x6001    STR	R1, [R0, #0]
0x1528	0xE04E    B	L___Lib_System_4XX_InitialSetUpRCCRCC282
L___Lib_System_4XX_InitialSetUpRCCRCC281:
;__Lib_System_4XX.c, 529 :: 		
; Fosc_kHz start address is: 4 (R1)
0x152A	0xF5B14F7A  CMP	R1, #64000
0x152E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC283
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 530 :: 		
0x1530	0x4815    LDR	R0, [PC, #84]
0x1532	0x6800    LDR	R0, [R0, #0]
0x1534	0xF0400104  ORR	R1, R0, #4
0x1538	0x4813    LDR	R0, [PC, #76]
0x153A	0x6001    STR	R1, [R0, #0]
0x153C	0xE044    B	L___Lib_System_4XX_InitialSetUpRCCRCC284
L___Lib_System_4XX_InitialSetUpRCCRCC283:
;__Lib_System_4XX.c, 531 :: 		
; Fosc_kHz start address is: 4 (R1)
0x153E	0xF64B3080  MOVW	R0, #48000
0x1542	0x4281    CMP	R1, R0
0x1544	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC285
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 532 :: 		
0x1546	0x4810    LDR	R0, [PC, #64]
0x1548	0x6800    LDR	R0, [R0, #0]
0x154A	0xF0400103  ORR	R1, R0, #3
0x154E	0x480E    LDR	R0, [PC, #56]
0x1550	0x6001    STR	R1, [R0, #0]
0x1552	0xE039    B	L___Lib_System_4XX_InitialSetUpRCCRCC286
L___Lib_System_4XX_InitialSetUpRCCRCC285:
;__Lib_System_4XX.c, 533 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1554	0xF5B14FFA  CMP	R1, #32000
0x1558	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC287
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 534 :: 		
0x155A	0x480B    LDR	R0, [PC, #44]
0x155C	0x6800    LDR	R0, [R0, #0]
0x155E	0xF0400102  ORR	R1, R0, #2
0x1562	0x4809    LDR	R0, [PC, #36]
0x1564	0x6001    STR	R1, [R0, #0]
0x1566	0xE02F    B	L___Lib_System_4XX_InitialSetUpRCCRCC288
L___Lib_System_4XX_InitialSetUpRCCRCC287:
;__Lib_System_4XX.c, 535 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1568	0xF5B15F7A  CMP	R1, #16000
0x156C	0xD925    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC289
0x156E	0xE01D    B	#58
0x1570	0x00810000  	#129
0x1574	0x00100400  	#67108880
0x1578	0x00000000  	#0
0x157C	0x00030000  	#3
0x1580	0x3E800000  	#16000
0x1584	0x49F00002  	#150000
0x1588	0x3C004002  	FLASH_ACR+0
0x158C	0xD4C00001  	#120000
0x1590	0x5F900001  	#90000
0x1594	0x32800002  	#144000
0x1598	0x77000001  	#96000
0x159C	0x19400001  	#72000
0x15A0	0xA5E00001  	#108000
0x15A4	0xB5800001  	#112000
0x15A8	0x38800001  	#80000
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 536 :: 		
0x15AC	0x482D    LDR	R0, [PC, #180]
0x15AE	0x6800    LDR	R0, [R0, #0]
0x15B0	0xF0400101  ORR	R1, R0, #1
0x15B4	0x482B    LDR	R0, [PC, #172]
0x15B6	0x6001    STR	R1, [R0, #0]
0x15B8	0xE006    B	L___Lib_System_4XX_InitialSetUpRCCRCC290
L___Lib_System_4XX_InitialSetUpRCCRCC289:
;__Lib_System_4XX.c, 538 :: 		
0x15BA	0x482A    LDR	R0, [PC, #168]
0x15BC	0x6801    LDR	R1, [R0, #0]
0x15BE	0xF06F0007  MVN	R0, #7
0x15C2	0x4001    ANDS	R1, R0
0x15C4	0x4827    LDR	R0, [PC, #156]
0x15C6	0x6001    STR	R1, [R0, #0]
L___Lib_System_4XX_InitialSetUpRCCRCC290:
L___Lib_System_4XX_InitialSetUpRCCRCC288:
L___Lib_System_4XX_InitialSetUpRCCRCC286:
L___Lib_System_4XX_InitialSetUpRCCRCC284:
L___Lib_System_4XX_InitialSetUpRCCRCC282:
L___Lib_System_4XX_InitialSetUpRCCRCC280:
L___Lib_System_4XX_InitialSetUpRCCRCC278:
;__Lib_System_4XX.c, 539 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC276:
L___Lib_System_4XX_InitialSetUpRCCRCC275:
L___Lib_System_4XX_InitialSetUpRCCRCC259:
L___Lib_System_4XX_InitialSetUpRCCRCC245:
;__Lib_System_4XX.c, 541 :: 		
0x15C8	0x2101    MOVS	R1, #1
0x15CA	0xB249    SXTB	R1, R1
0x15CC	0x4826    LDR	R0, [PC, #152]
0x15CE	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 542 :: 		
0x15D0	0x4826    LDR	R0, [PC, #152]
0x15D2	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 544 :: 		
0x15D4	0xF7FFF9B2  BL	__Lib_System_4XX_SystemClockSetDefault+0
;__Lib_System_4XX.c, 546 :: 		
0x15D8	0x4825    LDR	R0, [PC, #148]
0x15DA	0x6003    STR	R3, [R0, #0]
; ulRCC_PLLCFGR end address is: 12 (R3)
;__Lib_System_4XX.c, 547 :: 		
0x15DC	0x4825    LDR	R0, [PC, #148]
0x15DE	0x6004    STR	R4, [R0, #0]
;__Lib_System_4XX.c, 548 :: 		
0x15E0	0x4825    LDR	R0, [PC, #148]
0x15E2	0xEA020100  AND	R1, R2, R0, LSL #0
0x15E6	0x4825    LDR	R0, [PC, #148]
0x15E8	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 550 :: 		
0x15EA	0xF0020001  AND	R0, R2, #1
0x15EE	0xB140    CBZ	R0, L___Lib_System_4XX_InitialSetUpRCCRCC2102
; ulRCC_CFGR end address is: 16 (R4)
; ulRCC_CR end address is: 8 (R2)
0x15F0	0x4621    MOV	R1, R4
;__Lib_System_4XX.c, 551 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC292:
; ulRCC_CFGR start address is: 4 (R1)
; ulRCC_CR start address is: 8 (R2)
0x15F2	0x4822    LDR	R0, [PC, #136]
0x15F4	0x6800    LDR	R0, [R0, #0]
0x15F6	0xF0000002  AND	R0, R0, #2
0x15FA	0x2800    CMP	R0, #0
0x15FC	0xD100    BNE	L___Lib_System_4XX_InitialSetUpRCCRCC293
;__Lib_System_4XX.c, 552 :: 		
0x15FE	0xE7F8    B	L___Lib_System_4XX_InitialSetUpRCCRCC292
L___Lib_System_4XX_InitialSetUpRCCRCC293:
;__Lib_System_4XX.c, 553 :: 		
; ulRCC_CFGR end address is: 4 (R1)
0x1600	0xE000    B	L___Lib_System_4XX_InitialSetUpRCCRCC291
; ulRCC_CR end address is: 8 (R2)
L___Lib_System_4XX_InitialSetUpRCCRCC2102:
;__Lib_System_4XX.c, 550 :: 		
0x1602	0x4621    MOV	R1, R4
;__Lib_System_4XX.c, 553 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC291:
;__Lib_System_4XX.c, 555 :: 		
; ulRCC_CFGR start address is: 4 (R1)
; ulRCC_CR start address is: 8 (R2)
0x1604	0xF4023080  AND	R0, R2, #65536
0x1608	0xB148    CBZ	R0, L___Lib_System_4XX_InitialSetUpRCCRCC2103
; ulRCC_CR end address is: 8 (R2)
; ulRCC_CFGR end address is: 4 (R1)
;__Lib_System_4XX.c, 556 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC295:
; ulRCC_CR start address is: 8 (R2)
; ulRCC_CFGR start address is: 4 (R1)
0x160A	0x481C    LDR	R0, [PC, #112]
0x160C	0x6800    LDR	R0, [R0, #0]
0x160E	0xF4003000  AND	R0, R0, #131072
0x1612	0xB900    CBNZ	R0, L___Lib_System_4XX_InitialSetUpRCCRCC296
;__Lib_System_4XX.c, 557 :: 		
0x1614	0xE7F9    B	L___Lib_System_4XX_InitialSetUpRCCRCC295
L___Lib_System_4XX_InitialSetUpRCCRCC296:
;__Lib_System_4XX.c, 558 :: 		
0x1616	0x9201    STR	R2, [SP, #4]
; ulRCC_CFGR end address is: 4 (R1)
0x1618	0x460A    MOV	R2, R1
0x161A	0x9901    LDR	R1, [SP, #4]
0x161C	0xE002    B	L___Lib_System_4XX_InitialSetUpRCCRCC294
; ulRCC_CR end address is: 8 (R2)
L___Lib_System_4XX_InitialSetUpRCCRCC2103:
;__Lib_System_4XX.c, 555 :: 		
0x161E	0x9101    STR	R1, [SP, #4]
0x1620	0x4611    MOV	R1, R2
0x1622	0x9A01    LDR	R2, [SP, #4]
;__Lib_System_4XX.c, 558 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC294:
;__Lib_System_4XX.c, 560 :: 		
; ulRCC_CR start address is: 4 (R1)
; ulRCC_CFGR start address is: 8 (R2)
0x1624	0xF0017080  AND	R0, R1, #16777216
; ulRCC_CR end address is: 4 (R1)
0x1628	0xB170    CBZ	R0, L___Lib_System_4XX_InitialSetUpRCCRCC2104
;__Lib_System_4XX.c, 561 :: 		
0x162A	0x4814    LDR	R0, [PC, #80]
0x162C	0x6800    LDR	R0, [R0, #0]
0x162E	0xF0407180  ORR	R1, R0, #16777216
0x1632	0x4812    LDR	R0, [PC, #72]
0x1634	0x6001    STR	R1, [R0, #0]
; ulRCC_CFGR end address is: 8 (R2)
0x1636	0x4611    MOV	R1, R2
;__Lib_System_4XX.c, 562 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC298:
; ulRCC_CFGR start address is: 4 (R1)
0x1638	0x4810    LDR	R0, [PC, #64]
0x163A	0x6800    LDR	R0, [R0, #0]
0x163C	0xF0007000  AND	R0, R0, #33554432
0x1640	0xB900    CBNZ	R0, L___Lib_System_4XX_InitialSetUpRCCRCC299
;__Lib_System_4XX.c, 563 :: 		
0x1642	0xE7F9    B	L___Lib_System_4XX_InitialSetUpRCCRCC298
L___Lib_System_4XX_InitialSetUpRCCRCC299:
;__Lib_System_4XX.c, 564 :: 		
0x1644	0x460A    MOV	R2, R1
0x1646	0xE7FF    B	L___Lib_System_4XX_InitialSetUpRCCRCC297
; ulRCC_CFGR end address is: 4 (R1)
L___Lib_System_4XX_InitialSetUpRCCRCC2104:
;__Lib_System_4XX.c, 560 :: 		
;__Lib_System_4XX.c, 564 :: 		
L___Lib_System_4XX_InitialSetUpRCCRCC297:
;__Lib_System_4XX.c, 567 :: 		
; ulRCC_CFGR start address is: 8 (R2)
; ulRCC_CFGR end address is: 8 (R2)
L___Lib_System_4XX_InitialSetUpRCCRCC2100:
; ulRCC_CFGR start address is: 8 (R2)
0x1648	0x480A    LDR	R0, [PC, #40]
0x164A	0x6800    LDR	R0, [R0, #0]
0x164C	0xF000010C  AND	R1, R0, #12
0x1650	0x0090    LSLS	R0, R2, #2
0x1652	0xF000000C  AND	R0, R0, #12
0x1656	0x4281    CMP	R1, R0
0x1658	0xD000    BEQ	L___Lib_System_4XX_InitialSetUpRCCRCC2101
;__Lib_System_4XX.c, 568 :: 		
; ulRCC_CFGR end address is: 8 (R2)
0x165A	0xE7F5    B	L___Lib_System_4XX_InitialSetUpRCCRCC2100
L___Lib_System_4XX_InitialSetUpRCCRCC2101:
;__Lib_System_4XX.c, 570 :: 		
L_end_InitialSetUpRCCRCC2:
0x165C	0xF8DDE000  LDR	LR, [SP, #0]
0x1660	0xB002    ADD	SP, SP, #8
0x1662	0x4770    BX	LR
0x1664	0x3C004002  	FLASH_ACR+0
0x1668	0x80204247  	FLASH_ACR+0
0x166C	0x80244247  	FLASH_ACR+0
0x1670	0x38044002  	RCC_PLLCFGR+0
0x1674	0x38084002  	RCC_CFGR+0
0x1678	0xFFFF000F  	#1048575
0x167C	0x38004002  	RCC_CR+0
; end of __Lib_System_4XX_InitialSetUpRCCRCC2
__Lib_System_4XX_SystemClockSetDefault:
;__Lib_System_4XX.c, 444 :: 		
0x093C	0xB081    SUB	SP, SP, #4
;__Lib_System_4XX.c, 447 :: 		
0x093E	0x480D    LDR	R0, [PC, #52]
0x0940	0x6800    LDR	R0, [R0, #0]
0x0942	0xF0400101  ORR	R1, R0, #1
0x0946	0x480B    LDR	R0, [PC, #44]
0x0948	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 450 :: 		
0x094A	0x2100    MOVS	R1, #0
0x094C	0x480A    LDR	R0, [PC, #40]
0x094E	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 453 :: 		
0x0950	0x4808    LDR	R0, [PC, #32]
0x0952	0x6801    LDR	R1, [R0, #0]
0x0954	0x4809    LDR	R0, [PC, #36]
0x0956	0x4001    ANDS	R1, R0
0x0958	0x4806    LDR	R0, [PC, #24]
0x095A	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 456 :: 		
0x095C	0x4908    LDR	R1, [PC, #32]
0x095E	0x4809    LDR	R0, [PC, #36]
0x0960	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 459 :: 		
0x0962	0x4804    LDR	R0, [PC, #16]
0x0964	0x6801    LDR	R1, [R0, #0]
0x0966	0xF46F2080  MVN	R0, #262144
0x096A	0x4001    ANDS	R1, R0
0x096C	0x4801    LDR	R0, [PC, #4]
0x096E	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 463 :: 		
L_end_SystemClockSetDefault:
0x0970	0xB001    ADD	SP, SP, #4
0x0972	0x4770    BX	LR
0x0974	0x38004002  	RCC_CR+0
0x0978	0x38084002  	RCC_CFGR+0
0x097C	0xFFFFFEF6  	#-17367041
0x0980	0x30102400  	#603992080
0x0984	0x38044002  	RCC_PLLCFGR+0
; end of __Lib_System_4XX_SystemClockSetDefault
__Lib_System_4XX_InitialSetUpFosc:
;__Lib_System_4XX.c, 382 :: 		
0x12FC	0xB081    SUB	SP, SP, #4
;__Lib_System_4XX.c, 383 :: 		
0x12FE	0x4904    LDR	R1, [PC, #16]
0x1300	0x4804    LDR	R0, [PC, #16]
0x1302	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 384 :: 		
0x1304	0x4904    LDR	R1, [PC, #16]
0x1306	0x4805    LDR	R0, [PC, #20]
0x1308	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 385 :: 		
L_end_InitialSetUpFosc:
0x130A	0xB001    ADD	SP, SP, #4
0x130C	0x4770    BX	LR
0x130E	0xBF00    NOP
0x1310	0x3E800000  	#16000
0x1314	0x00982000  	___System_CLOCK_IN_KHZ+0
0x1318	0x00030000  	#3
0x131C	0x009C2000  	__VOLTAGE_RANGE+0
; end of __Lib_System_4XX_InitialSetUpFosc
___GenExcept:
;__Lib_System_4XX.c, 327 :: 		
0x12C8	0xB081    SUB	SP, SP, #4
;__Lib_System_4XX.c, 328 :: 		
L___GenExcept30:
0x12CA	0xE7FE    B	L___GenExcept30
;__Lib_System_4XX.c, 329 :: 		
L_end___GenExcept:
0x12CC	0xB001    ADD	SP, SP, #4
0x12CE	0x4770    BX	LR
; end of ___GenExcept
___EnableFPU:
;__Lib_System_4XX.c, 360 :: 		
0x12D0	0xB081    SUB	SP, SP, #4
;__Lib_System_4XX.c, 363 :: 		
0x12D2	0xF64E5088  MOVW	R0, #60808
;__Lib_System_4XX.c, 364 :: 		
0x12D6	0xF2CE0000  MOVT	R0, #57344
;__Lib_System_4XX.c, 366 :: 		
0x12DA	0x6801    LDR	R1, [R0, #0]
;__Lib_System_4XX.c, 368 :: 		
0x12DC	0xF4410170  ORR	R1, R1, #15728640
;__Lib_System_4XX.c, 370 :: 		
0x12E0	0x6001    STR	R1, [R0, #0]
;__Lib_System_4XX.c, 372 :: 		
0x12E2	0xBF00    NOP
;__Lib_System_4XX.c, 373 :: 		
0x12E4	0xBF00    NOP
;__Lib_System_4XX.c, 374 :: 		
0x12E6	0xBF00    NOP
;__Lib_System_4XX.c, 375 :: 		
0x12E8	0xBF00    NOP
;__Lib_System_4XX.c, 377 :: 		
0x12EA	0xEEF10A10  VMRS	R0, FPSCR
;__Lib_System_4XX.c, 378 :: 		
0x12EE	0xF4400040  ORR	R0, R0, #12582912
;__Lib_System_4XX.c, 379 :: 		
0x12F2	0xEEE10A10  VMSR	FPSCR, R0
;__Lib_System_4XX.c, 380 :: 		
L_end___EnableFPU:
0x12F6	0xB001    ADD	SP, SP, #4
0x12F8	0x4770    BX	LR
; end of ___EnableFPU
0x1A5C	0xB500    PUSH	(R14)
0x1A5E	0xF8DFB024  LDR	R11, [PC, #36]
0x1A62	0xF8DFA024  LDR	R10, [PC, #36]
0x1A66	0xF8DFC024  LDR	R12, [PC, #36]
0x1A6A	0xF7FFF9E3  BL	3636
0x1A6E	0xF8DFB020  LDR	R11, [PC, #32]
0x1A72	0xF8DFA020  LDR	R10, [PC, #32]
0x1A76	0xF8DFC020  LDR	R12, [PC, #32]
0x1A7A	0xF7FFF9DB  BL	3636
0x1A7E	0xBD00    POP	(R15)
0x1A80	0x4770    BX	LR
0x1A82	0xBF00    NOP
0x1A84	0x00002000  	#536870912
0x1A88	0x003B2000  	#536870971
0x1A8C	0x19940000  	#6548
0x1A90	0x003C2000  	#536870972
0x1A94	0x00712000  	#536871025
0x1A98	0x19D00000  	#6608
0x1AF8	0xB500    PUSH	(R14)
0x1AFA	0xF8DFB010  LDR	R11, [PC, #16]
0x1AFE	0xF8DFA010  LDR	R10, [PC, #16]
0x1B02	0xF7FFF9A1  BL	3656
0x1B06	0xBD00    POP	(R15)
0x1B08	0x4770    BX	LR
0x1B0A	0xBF00    NOP
0x1B0C	0x00002000  	#536870912
0x1B10	0x00A02000  	#536871072
;MyProject.c,0 :: ?ICS?lstr1_MyProject [6]
0x1994	0x63616C42 ;?ICS?lstr1_MyProject+0
0x1998	0x006B ;?ICS?lstr1_MyProject+4
; end of ?ICS?lstr1_MyProject
;MyProject.c,0 :: ?ICS?lstr2_MyProject [6]
0x199A	0x776F7242 ;?ICS?lstr2_MyProject+0
0x199E	0x006E ;?ICS?lstr2_MyProject+4
; end of ?ICS?lstr2_MyProject
;MyProject.c,0 :: ?ICS?lstr3_MyProject [4]
0x19A0	0x00646552 ;?ICS?lstr3_MyProject+0
; end of ?ICS?lstr3_MyProject
;,0 :: _initBlock_3 [14]
; Containing: ?ICS?lstr4_MyProject [7]
;             ?ICS?lstr5_MyProject [7]
0x19A4	0x6E61724F ;_initBlock_3+0 : ?ICS?lstr4_MyProject at 0x19A4
0x19A8	0x59006567 ;_initBlock_3+4 : ?ICS?lstr5_MyProject at 0x19AB
0x19AC	0x6F6C6C65 ;_initBlock_3+8
0x19B0	0x0077 ;_initBlock_3+12
; end of _initBlock_3
;MyProject.c,0 :: ?ICS?lstr6_MyProject [6]
0x19B2	0x65657247 ;?ICS?lstr6_MyProject+0
0x19B6	0x006E ;?ICS?lstr6_MyProject+4
; end of ?ICS?lstr6_MyProject
;,0 :: _initBlock_5 [12]
; Containing: ?ICS?lstr7_MyProject [5]
;             ?ICS?lstr8_MyProject [7]
0x19B8	0x65756C42 ;_initBlock_5+0 : ?ICS?lstr7_MyProject at 0x19B8
0x19BC	0x72755000 ;_initBlock_5+4 : ?ICS?lstr8_MyProject at 0x19BD
0x19C0	0x00656C70 ;_initBlock_5+8
; end of _initBlock_5
;,0 :: _initBlock_6 [11]
; Containing: ?ICS?lstr9_MyProject [5]
;             ?ICS?lstr10_MyProject [6]
0x19C4	0x79617247 ;_initBlock_6+0 : ?ICS?lstr9_MyProject at 0x19C4
0x19C8	0x69685700 ;_initBlock_6+4 : ?ICS?lstr10_MyProject at 0x19C9
0x19CC	0x006574 ;_initBlock_6+8
; end of _initBlock_6
;MyProject.c,0 :: ?ICS_direnc [4]
0x19D0	0x00000000 ;?ICS_direnc+0
; end of ?ICS_direnc
;,0 :: _initBlock_8 [28]
; Containing: ?ICS?lstr11_MyProject [17]
;             ?ICS?lstr12_MyProject [11]
0x19D4	0x65726944 ;_initBlock_8+0 : ?ICS?lstr11_MyProject at 0x19D4
0x19D8	0x4820636E ;_initBlock_8+4
0x19DC	0x70617365 ;_initBlock_8+8
0x19E0	0x616D616C ;_initBlock_8+12
